,id,title,genres,vote_average
488,9516,Menace II Society,"Drama,Action,Crime",7.2
489,2320,Executive Decision,"Action,Adventure,Drama,Thriller",5.8
490,5879,In the Realm of the Senses,"Drama,Romance",6.5
491,83718,What Happened Was...,"Thriller,Comedy,Drama,Romance",7.0
492,11971,Much Ado About Nothing,"Drama,Comedy,Romance",7.2
493,2625,Mr. Jones,"Drama,Romance",5.9
494,31911,Mr. Wonderful,"Comedy,Romance",5.5
495,788,Mrs. Doubtfire,"Comedy,Drama,Family",7.0
496,21450,Naked,"Comedy,Drama",7.5
497,11231,The Next Karate Kid,Adventure,4.8
498,41588,The New Age,"Comedy,Drama",4.8
499,10447,No Escape,"Action,Drama,Science Fiction,Thriller",6.1
500,31586,North,"Comedy,Drama,Family,Fantasy,Science Fiction",4.8
501,9300,Orlando,"Romance,Drama,Fantasy",6.7
502,9559,A Perfect World,"Crime,Drama,Thriller",7.2
503,9800,Philadelphia,Drama,7.6
504,713,The Piano,"Drama,Romance",7.1
505,8291,Poetic Justice,"Drama,Romance",6.9
506,18133,The Program,Drama,6.0
507,25557,The Puppet Masters,"Horror,Science Fiction,Thriller",5.6
508,22588,Radioland Murders,"Comedy,Crime,Drama,Music,Mystery,Romance",5.8
509,10872,The Ref,Comedy,6.7
510,1245,The Remains of the Day,"Drama,Romance",7.5
511,11858,Renaissance Man,"Comedy,War",5.9
512,7007,Rising Sun,"Action,Drama,Thriller",5.8
513,10467,The Road to Wellville,"Comedy,Romance",5.5
514,5550,RoboCop 3,"Action,Adventure,Crime,Science Fiction,Thriller",4.2
515,8005,Robin Hood: Men in Tights,Comedy,6.4
516,2088,Romeo Is Bleeding,"Action,Crime,Drama,Thriller",5.7
517,10412,Romper Stomper,"Action,Drama,Thriller",6.6
518,47889,Ruby in Paradise,"Drama,Romance",5.6
519,14534,Rudy,Drama,7.2
520,56583,The Saint of Fort Washington,Drama,4.0
521,41878,Savage Nights,Drama,6.2
522,424,Schindler's List,"Drama,History,War",8.3
523,35233,The Scout,"Comedy,Drama",5.3
524,14291,Searching for Bobby Fischer,Drama,7.3
525,103413,Second Best,Drama,5.9
526,11236,The Secret Garden,"Drama,Family,Fantasy",7.1
527,11592,Serial Mom,"Comedy,Crime,Horror,Thriller",6.4
528,8850,The Shadow,"Adventure,Fantasy,Action,Thriller,Science Fiction",5.4
529,10445,Shadowlands,"Drama,Romance",6.8
530,695,Short Cuts,"Comedy,Drama",6.9
531,43535,A Simple Twist of Fate,"Drama,Family",5.7
532,12519,Sirens,"Comedy,Drama",5.2
533,23210,Six Degrees of Separation,"Mystery,Drama,Comedy",6.5
534,858,Sleepless in Seattle,"Comedy,Drama,Romance",6.5
535,867,Sliver,"Drama,Thriller",4.9
536,78,Blade Runner,"Science Fiction,Drama,Thriller",7.9
537,13203,Son in Law,"Comedy,Drama,Romance",5.6
538,10442,So I Married an Axe Murderer,"Comedy,Crime,Romance",6.1
539,11074,Striking Distance,"Crime,Action,Mystery,Thriller",5.4
540,33367,Harem,"History,Drama,Romance",4.0
541,9607,Super Mario Bros.,"Adventure,Comedy,Family,Fantasy",4.0
542,17585,Surviving the Game,"Action,Adventure,Thriller,Crime",6.1
543,9057,Terminal Velocity,"Action,Thriller",5.0
544,20967,Thirty Two Short Films About Glenn Gould,"Drama,Music",7.4
545,10635,Threesome,"Comedy,Drama,Family,Romance",6.3
546,9479,The Nightmare Before Christmas,"Fantasy,Animation,Family",7.6
547,10057,The Three Musketeers,"Action,Adventure,Comedy",6.2
548,11969,Tombstone,"Action,Adventure,Drama,History,Western",7.4
549,41590,Trial by Jury,"Drama,Action,Thriller",5.5
550,319,True Romance,"Action,Thriller,Crime,Romance",7.5
551,26408,The War Room,"Documentary,History",7.3
552,15139,The Pagemaster,"Fantasy,Science Fiction,Family,Animation",6.2
553,161158,"Paris, France","Drama,Comedy",6.0
554,218473,"The Beans of Egypt, Maine",,0.0
555,85247,Killer,"Thriller,Drama,Romance",3.0
556,11446,Welcome to the Dollhouse,"Comedy,Drama",6.9
557,51980,Germinal,"Drama,Romance",6.3
558,24405,Chasers,"Comedy,Romance",4.7
559,11655,Cronos,"Drama,Horror,Thriller",6.4
560,11800,Naked in New York,"Comedy,Romance",4.0
561,8223,Kika,"Comedy,Drama",6.8
562,14587,Bhaji on the Beach,"Comedy,Drama",5.1
563,31504,Little Big League,"Comedy,Family",6.0
564,41653,The Slingshot,Drama,6.2
565,53185,Wide Eyed and Legless,"TV Movie,Drama,Romance,Comedy",0.0
566,95743,Foreign Student,"Drama,Romance",0.0
567,23637,"Ciao, Professore!","Comedy,Foreign",7.2
568,17600,Spanking the Monkey,"Comedy,Drama",5.3
569,10897,The Little Rascals,"Romance,Comedy,Family",6.3
570,349394,À la mode,Comedy,0.0
571,21352,Andre,"Drama,Family,Adventure",5.0
572,68806,The Escort,"Thriller,Crime,Drama",5.0
573,37345,Princess Caraboo,"Comedy,Drama,History,Mystery",4.4
574,32562,The Celluloid Closet,"History,Documentary",7.0
575,47507,Café au Lait,"Drama,Comedy,Romance,Foreign",6.8
576,25403,Dear Diary,"Comedy,Drama",6.9
577,124304,I Don't Want to Talk About It,"Romance,Drama",6.0
578,9066,The Brady Bunch Movie,Comedy,5.9
579,771,Home Alone,"Comedy,Family",7.1
580,251,Ghost,"Fantasy,Drama,Thriller,Mystery,Romance",6.9
581,812,Aladdin,"Animation,Family,Comedy,Adventure,Fantasy,Romance",7.4
582,280,Terminator 2: Judgment Day,"Action,Thriller,Science Fiction",7.7
583,581,Dances with Wolves,"Adventure,Drama,Western",7.6
584,80350,Tough and Deadly,"Thriller,Action,Drama",6.3
585,268,Batman,"Fantasy,Action",7.0
586,274,The Silence of the Lambs,"Crime,Drama,Thriller",8.1
587,408,Snow White and the Seven Dwarfs,"Fantasy,Animation,Family",6.9
588,10020,Beauty and the Beast,"Romance,Family,Animation,Fantasy,Music",7.5
589,10895,Pinocchio,"Animation,Family",6.9
590,114,Pretty Woman,"Romance,Comedy",7.0
591,41043,Window to Paris,"Comedy,Drama,Fantasy",6.0
592,576,The Wild Bunch,"Adventure,Western",7.7
593,15477,Love and a .45,"Crime,Thriller",5.5
594,59146,The Wooden Man's Bride,"Drama,Foreign,Romance",6.5
595,124472,A Great Day in Harlem,,7.0
596,30528,Bye Bye Love,"Comedy,Romance",6.1
597,7300,One Fine Day,"Comedy,Romance",6.1
598,10824,Candyman: Farewell to the Flesh,Horror,5.0
599,261246,Century,"Romance,Drama",5.0
600,275,Fargo,"Crime,Drama,Thriller",7.7
601,25059,Homeward Bound II: Lost in San Francisco,"Adventure,Comedy,Drama,Family",6.0
602,11827,Heavy Metal,"Animation,Science Fiction",6.3
603,8766,Hellraiser: Bloodline,"Horror,Thriller,Science Fiction",4.9
604,23570,The Pallbearer,"Comedy,Romance",4.6
605,47333,Jane Eyre,"Drama,Romance",7.1
606,54850,Loaded,"Drama,Mystery,Thriller",4.0
607,51242,Bread and Chocolate,"Comedy,Foreign",7.1
608,10112,The Aristocats,"Animation,Comedy,Family,Adventure",7.1
609,4307,The Flower of My Secret,"Drama,Romance",6.9
610,46029,Two Much,"Comedy,Romance",5.1
611,32308,Ed,"Comedy,Family",3.6
612,88893,Scream of Stone,"Adventure,Drama,Documentary",7.5
613,52873,My Favorite Season,Drama,6.4
614,123505,A Modern Affair,,5.0
615,340210,Condition Red,"Thriller,Action,Drama",4.7
616,44281,Halfaouine: Boy of the Terraces,"Comedy,Drama",7.4
617,28121,A Thin Line Between Love and Hate,"Comedy,Thriller,Crime,Romance",5.7
618,12520,The Last Supper,"Comedy,Thriller,Crime,Drama",6.5
619,1592,Primal Fear,"Crime,Drama,Mystery,Thriller",7.4
620,166901,Rude,,6.0
621,36447,Carried Away,"Drama,Romance",5.4
622,19042,All Dogs Go to Heaven 2,"Romance,Animation,Family,Adventure,Fantasy",5.0
623,38884,Land and Freedom,"Drama,History,War,Romance",7.0
624,47449,Denise Calls Up,Comedy,6.6
625,36259,Theodore Rex,"Fantasy,Science Fiction,Family",3.6
626,41852,A Family Thing,"Comedy,Drama",5.6
627,40926,Frisk,"Drama,Thriller",3.0
628,9099,Sgt. Bilko,"Comedy,Family",5.5
629,2021,Jack & Sarah,"Comedy,Drama,Romance",5.1
630,61752,Girl 6,Comedy,5.7
631,10988,Diabolique,"Drama,Horror,Mystery,Thriller",5.4
632,11479,"Little Indian, Big City","Adventure,Drama,Comedy,Family",6.0
633,398959,Roula,"Romance,Drama",5.0
634,287305,Peanuts – Die Bank zahlt alles,Comedy,4.0
635,339428,Happy Weekend,Comedy,0.0
636,12652,Nelly and Monsieur Arnaud,"Drama,Romance",7.1
637,10684,Courage Under Fire,"Drama,Thriller,Mystery,War",6.2
638,954,Mission: Impossible,"Adventure,Action,Thriller",6.7
639,68445,Cold Fever,"Drama,Comedy",7.7
640,18989,Moll Flanders,"Drama,Romance",6.2
641,10801,The Superwife,Comedy,5.3
642,54285,"301, 302","Horror,Mystery,Thriller",6.2
643,8840,DragonHeart,Fantasy,6.4
644,278978,Und keiner weint mir nach,Drama,0.0
645,124625,My Mother's Courage,Drama,0.0
646,11107,Eddie,"Action,Comedy",5.4
647,16417,Yankee Zulu,"Drama,Comedy",6.0
648,70934,Billy's Holiday,,0.0
649,10363,Purple Noon,"Crime,Drama,Thriller",7.3
650,161070,August,"Romance,Comedy,Drama",5.3
651,10539,James and the Giant Peach,"Adventure,Animation,Family",6.2
652,10543,Fear,"Drama,Thriller,Romance",6.1
653,18414,Kids in the Hall: Brain Candy,Comedy,5.9
654,47502,Faithful,"Comedy,Crime,Drama",4.8
655,11902,Underground,"War,Drama,Comedy",7.5
656,27098,All Things Fair,"War,Drama,Romance",6.1
657,25087,Bloodsport II,"Action,Thriller",5.2
658,5801,Pather Panchali,Drama,7.9
659,896,The World of Apu,Drama,8.2
660,3065,Mystery Science Theater 3000: The Movie,"Comedy,Science Fiction",7.0
661,318177,Tarantella,,0.0
662,2300,Space Jam,"Animation,Comedy,Drama,Family,Fantasy",6.5
663,8069,Barbarella,Science Fiction,5.7
664,288173,Hostile Intentions,"Thriller,Action,Drama",8.0
665,187851,They Bite,"Comedy,Horror,Science Fiction",5.5
666,27768,Some Folks Call It a Sling Blade,"Drama,Thriller",7.5
667,221917,The Run of the Country,"Drama,Romance",8.0
668,8072,Alphaville,"Drama,Science Fiction,Mystery",6.8
669,35797,Coup de Torchon,Drama,6.8
670,88030,Tigrero: A Film That Was Never Made,"Documentary,Foreign",7.5
671,185191,The Eye of Vichy,,0.0
672,83857,Windows,"Horror,Drama,Thriller",5.8
673,33245,It's My Party,Drama,6.2
674,124460,Country Life,"Drama,Romance",8.0
675,27281,Operation Dumbo Drop,"Action,Adventure,Comedy,Family",4.7
676,105045,The Promise,"Drama,Romance",5.0
677,40001,Mrs. Winterbourne,"Comedy,Romance,Drama",5.5
678,29621,Solo,"Action,Adventure,Science Fiction,Thriller",3.9
679,117730,Under The Domim Tree,"Drama,Foreign",6.5
680,20762,The Substitute,"Action,Thriller",5.8
681,37144,True Crime,"Crime,Mystery,Thriller",5.1
682,48260,Butterfly Kiss,"Crime,Drama,Romance,Thriller",7.4
683,12656,Feeling Minnesota,"Action,Comedy,Drama,Thriller",5.5
684,38867,Delta of Venus,"Drama,Romance",3.3
685,277270,To Cross the Rubicon,,0.0
686,25969,Angus,"Comedy,Drama,Family,Romance",6.8
687,44103,Priest Daens,"Drama,History",6.7
688,753,Faces,Drama,7.1
689,43634,Boys,"Romance,Drama,Mystery",5.3
690,9103,The Quest,"Action,Adventure",5.3
691,90214,Cosi,"Comedy,Romance",7.1
692,29649,Sunset Park,Drama,5.1
693,10990,Mulholland Falls,"Drama,Mystery,Thriller",6.2
694,8866,The Truth About Cats & Dogs,"Comedy,Romance",5.7
695,12233,Oliver & Company,"Animation,Comedy,Family",6.5
696,23449,Celtic Pride,Comedy,4.9
697,36355,Flipper,"Adventure,Family",5.3
698,37667,Captives,"Drama,Thriller,Mystery,Romance",6.0
699,90148,Of Love and Shadows,Drama,4.4
700,922,Dead Man,"Drama,Fantasy,Western",7.2
701,11876,The Horseman on the Roof,"War,Adventure,Drama,Romance",6.7
702,52633,Switchblade Sisters,"Action,Crime,Drama",6.6
703,62364,Mouth to Mouth,"Comedy,Foreign",5.5
704,11687,The Visitors,"Fantasy,Comedy,Science Fiction",7.1
705,9304,Multiplicity,"Comedy,Fantasy,Science Fiction",5.5
706,73183,"The Haunted World of Edward D. Wood, Jr.",Documentary,10.0
707,131232,Two Friends,"Drama,Foreign",0.0
708,9100,The Craft,"Drama,Fantasy,Horror,Thriller",6.3
709,20759,The Great White Hype,"Comedy,Drama",5.1
710,46063,Last Dance,"Drama,Thriller",5.6
711,365371,War Stories Our Mother Never Told Us,,0.0
712,32513,Cold Comfort Farm,"Comedy,Drama,Romance",7.0
713,40651,"Institute Benjamenta, or This Dream People Call Human Life","Animation,Drama",7.7
714,36915,Heaven's Prisoners,"Drama,Mystery,Thriller",5.0
715,40507,Original Gangstas,"Action,Drama,Crime,Thriller",5.5
716,9802,The Rock,"Action,Adventure,Thriller",6.9
717,25697,Getting Away with Murder,Comedy,5.5
718,21588,Cemetery Man,"Fantasy,Drama,Horror,Comedy",7.0
719,664,Twister,"Action,Adventure,Drama",6.1
720,11867,Barb Wire,"Action,Science Fiction",3.9
721,47119,Le Garçu,Drama,5.0
722,314352,Honeymoon,Comedy,0.0
723,9323,Ghost in the Shell,"Action,Animation,Science Fiction",7.8
724,10280,Thinner,"Horror,Thriller",5.5
725,10535,Spy Hard,"Action,Comedy",4.9
726,124613,Brothers in Trouble,"Comedy,Drama",0.0
727,532,A Close Shave,"Family,Animation,Comedy",7.5
728,26744,Force of Evil,"Drama,Action,Crime",6.6
729,16299,The Stupids,"Comedy,Family",4.2
730,10547,The Arrival,"Action,Mystery,Science Fiction,Thriller",6.1
731,245268,The Man from Down Under,"Drama,War",0.0
732,935,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,"Drama,Comedy,War",8.0
733,55613,Careful,"Horror,Comedy,Drama,Fantasy",7.8
734,215107,Vermont Is for Lovers,,0.0
735,41007,A Month by the Lake,"Comedy,Drama,Romance",7.2
736,35645,Gold Diggers: The Secret of Bear Mountain,Drama,5.8
737,110465,Kim,"Family,Adventure",7.0
738,255546,Carmen Miranda: Bananas Is My Business,Documentary,10.0
739,40751,Ashes of Time,"Drama,Action",7.1
740,275096,The Jar,,8.0
741,85778,Maya Lin: A Strong Clear Vision,Documentary,0.0
742,11101,Stalingrad,"Drama,History,War",7.4
743,9826,The Phantom,"Adventure,Action",4.7
744,9879,Striptease,"Drama,Thriller,Crime",4.4
745,63564,The Last of the High Kings,"Drama,Comedy",5.7
746,22621,Heavy,"Drama,Romance",7.7
747,7095,Jack,"Comedy,Drama,Science Fiction",5.9
748,26890,I Shot Andy Warhol,Drama,6.1
749,46732,The Grass Harp,"Comedy,Drama,Family",6.1
750,124633,Someone Else's America,Drama,0.0
751,202425,Life is Rosy,"Music,Romance",6.5
752,196940,Quartier Mozart,,5.0
753,77771,Touki Bouki,"Drama,Romance",7.3
754,181083,God's Gift,Drama,5.0
755,41225,Spirits of the Dead,"Drama,Mystery,Horror",5.5
756,188589,Babyfever,,0.0
757,87190,Pharaoh's  Army,"Western,Drama,War",6.3
758,627,Trainspotting,"Drama,Crime",7.8
759,32872,Til There Was You,"Comedy,Romance",3.9
760,602,Independence Day,"Action,Adventure,Science Fiction",6.7
761,14553,Stealing Beauty,"Drama,Romance",6.6
762,9566,The Fan,"Drama,Mystery,Thriller",5.7
763,10545,The Hunchback of Notre Dame,"Drama,Animation,Family",6.8
764,9894,The Cable Guy,"Comedy,Drama,Thriller",5.7
765,11543,Kingpin,Comedy,6.7
766,9268,Eraser,"Action,Drama,Mystery,Thriller",5.6
767,52059,The Gate of Heavenly Peace,Documentary,6.7
768,9327,The Nutty Professor,"Fantasy,Comedy,Romance,Science Fiction",5.4
769,123763,"I, the Worst of All","Drama,Foreign",6.8
770,81949,An Unforgettable Summer,"Drama,Romance,War",7.2
771,42005,A Hungarian Fairy Tale,,0.0
772,124306,My Life and Times With Antonin Artaud,,8.0
773,183955,Midnight Dancers,,7.0
774,44535,Somebody to Love,"Comedy,Drama",5.1
775,44495,A Very Natural Thing,Drama,6.3
776,78285,The Old Lady Who Walked in the Sea,Comedy,0.0
777,11228,Daylight,"Action,Adventure,Thriller",5.8
778,10779,The Frighteners,"Horror,Comedy",6.7
779,26748,Lone Star,"Drama,Mystery,Romance",6.9
780,38223,Harriet the Spy,"Comedy,Drama,Family",5.7
781,9294,Phenomenon,"Drama,Fantasy,Romance,Science Fiction",6.2
782,49963,Walking and Talking,"Comedy,Drama,Romance",6.6
783,11363,She's the One,"Comedy,Romance",5.7
784,1645,A Time to Kill,"Crime,Drama,Thriller",7.0
785,31546,American Buffalo,Drama,6.2
786,77056,Rendezvous in Paris,"Romance,Comedy",6.5
787,36344,Alaska,Adventure,5.2
788,18550,Fled,"Action,Comedy,Thriller",5.2
789,11511,Kazaam,"Fantasy,Comedy,Science Fiction,Family",3.6
790,172198,Magic Hunter,,6.0
791,34170,Larger Than Life,"Family,Comedy",5.4
792,281085,A Boy Called Hate,,6.0
793,109478,Power 98,"Action,Mystery,Thriller",4.0
794,124645,Two Deaths,"War,Drama",7.0
795,12606,A Very Brady Sequel,Comedy,5.8
796,69895,Stefano Quantestorie,Comedy,6.0
797,35206,Death in the Garden,"Adventure,Drama",7.4
798,151489,Hedd Wyn,"War,Drama",6.5
799,4837,La Collectionneuse,"Drama,Comedy,Romance",6.5
800,12632,Kaspar Hauser,"Drama,Foreign",6.3
801,9098,Regular Guys,"Comedy,Foreign",5.2
802,282919,Diebinnen,Drama,4.0
803,124614,The Convent,Thriller,6.5
804,18975,The Adventures of Pinocchio,"Animation,Family,Fantasy",5.0
805,11962,Joe's Apartment,"Fantasy,Comedy,Music",5.0
806,2925,The First Wives Club,Comedy,6.5
807,28628,Stonewall,"Romance,Drama,Comedy",7.2
808,3595,Ransom,"Action,Thriller",6.4
809,9308,High School High,Comedy,5.4
810,92381,Phat Beach,Comedy,5.4
811,18555,Foxfire,"Action,Drama,Thriller",6.3
812,12123,Chain Reaction,"Action,Drama,Science Fiction,Thriller",5.3
813,10830,Matilda,"Comedy,Family,Fantasy",6.9
814,3573,Emma,"Drama,Comedy,Romance",6.7
815,10546,The Crow: City of Angels,"Action,Fantasy,Thriller",5.2
816,18862,House Arrest,"Comedy,Family",5.0
817,31417,Eyes Without a Face,"Drama,Horror,Thriller",7.5
818,9431,Bordello of Blood,"Horror,Comedy",5.0
819,124619,Lotto Land,Drama,7.0
820,297645,The Story of Xinghua,,0.0
821,48144,The Day the Sun Turned Cold,,7.0
822,46986,Flirt,"Drama,Romance",7.5
823,144982,The Big Squeeze,Drama,5.0
824,47907,The Spitfire Grill,"Comedy,Drama",6.8
825,10061,Escape from L.A.,"Action,Adventure,Science Fiction,Thriller",5.6
826,36266,Cyclo,"Crime,Drama",6.8
827,549,Basquiat,"Drama,History",6.6
828,10478,Tin Cup,"Comedy,Drama,Romance",5.9
829,66634,Dingo,"Drama,Music",6.0
830,116690,The Ballad of Narayama,Drama,6.4
831,213917,Every Other Weekend,Drama,6.0
832,145925,Mille bolle blu,,6.0
833,100914,Crows and Sparrows,,5.0
834,238,The Godfather,"Drama,Crime",8.5
835,159,Maybe... Maybe Not,"Comedy,Drama",6.1
836,11134,Police Story 3: Supercop,"Action,Crime,Thriller",6.7
837,88224,Manny & Lo,"Drama,Comedy",6.3
838,132641,Wife,Drama,0.0
839,42758,Small Faces,,6.4
840,9303,Bound,"Crime,Drama,Romance,Thriller",6.9
841,23945,Carpool,"Comedy,Family",4.9
842,37820,Death in Brunswick,Drama,6.1
843,22479,Kansas City,"Thriller,Drama,Music,Crime",6.1
844,9054,Gone Fishin',"Comedy,Family",4.7
845,241058,Lover's Knot,"Romance,Comedy",4.0
846,11985,Vive L'Amour,Drama,7.3
847,10232,Shadow of Angels,Drama,4.0
848,59569,Killer: A Journal of Murder,Drama,6.3
849,410921,Nothing to Lose,"Action,Crime,Drama",0.0
850,38955,Project S,"Action,Adventure,Crime",5.8
851,110513,Girls Town,"Comedy,Drama",5.2
852,114089,Bye-Bye,Drama,7.7
853,11015,The Relic,"Horror,Mystery,Thriller",5.8
854,9306,The Island of Dr. Moreau,"Fantasy,Horror,Science Fiction",4.6
855,12559,First Kid,"Comedy,Family",5.3
856,58770,The Trigger Effect,"Drama,Thriller",6.6
857,124851,Sweet Nothing,,5.0
858,3587,Bogus,"Fantasy,Comedy,Family",5.4
859,10723,Bulletproof,"Action,Adventure,Comedy,Thriller",5.4
860,56077,Talk of Angels,"Drama,Romance,War",6.8
861,19004,The Land Before Time III: The Time of the Great Giving,"Animation,Adventure,Family",6.1
862,101230,1-900,,5.0
863,253632,Baton Rouge,Thriller,0.0
864,10987,Halloween: The Curse of Michael Myers,"Horror,Thriller",5.0
865,44705,Twelfth Night,"Drama,Comedy,Romance",7.0
866,20318,Mother Night,"Drama,History",7.1
867,43596,Liebelei,"Drama,Romance",6.3
868,79782,Venice,"Drama,Romance",7.5
869,26933,Wild Reeds,"Drama,Romance",7.4
870,27854,For Whom the Bell Tolls,"Drama,History,Romance,Thriller",6.1
871,981,The Philadelphia Story,"Comedy,Romance",7.7
872,872,Singin' in the Rain,"Comedy,Music,Romance",7.9
873,2769,An American in Paris,"Drama,Comedy,Music,Romance",6.9
874,13320,Funny Face,"Music,Comedy,Romance",7.0
875,164,Breakfast at Tiffany's,"Comedy,Drama,Romance",7.6
876,426,Vertigo,"Mystery,Romance,Thriller",8.0
877,567,Rear Window,"Drama,Mystery,Thriller",8.2
878,3078,It Happened One Night,"Comedy,Romance",7.7
879,13528,Gaslight,"Drama,Mystery,Thriller,Crime",7.2
880,28288,The Gay Divorcee,"Comedy,Music,Romance",7.2
881,213,North by Northwest,"Mystery,Thriller",7.8
882,284,The Apartment,"Comedy,Drama,Romance",8.1
883,239,Some Like It Hot,"Comedy,Romance",8.0
884,4808,Charade,"Comedy,Mystery,Romance,Thriller",7.7
885,289,Casablanca,"Drama,Romance",7.9
886,963,The Maltese Falcon,"Mystery,Crime,Thriller",7.8
887,11113,My Fair Lady,"Drama,Family,Music,Romance",7.4
888,6620,Sabrina,"Comedy,Drama,Romance",7.4
889,804,Roman Holiday,"Comedy,Romance",7.8
890,26531,The Little Princess,"Drama,Comedy,Family",7.0
891,909,Meet Me in St. Louis,"Comedy,Music,Romance",6.8
892,630,The Wizard of Oz,"Adventure,Family,Fantasy",7.4
893,770,Gone with the Wind,"Drama,Romance,War",7.7
894,31044,My Favorite Year,"Comedy,Drama",7.1
895,599,Sunset Boulevard,Drama,8.2
896,15,Citizen Kane,"Mystery,Drama",8.0
897,62,2001: A Space Odyssey,"Science Fiction,Mystery,Adventure",7.9
898,121357,Golden Earrings,"Adventure,Romance",4.8
899,705,All About Eve,Drama,8.0
900,22490,The Women,"Comedy,Drama",6.4
901,223,Rebecca,"Drama,Mystery",7.7
902,25670,Foreign Correspondent,"Mystery,Thriller,War",7.0
903,303,Notorious,"Thriller,Drama,Romance",7.8
904,4174,Spellbound,"Drama,Mystery,Thriller",7.3
905,8356,An Affair to Remember,"Drama,Romance",7.1
906,381,To Catch a Thief,"Crime,Drama,Mystery,Romance,Thriller",7.1
907,20758,Father of the Bride,"Comedy,Drama,Family,Romance",6.6
908,29376,The Band Wagon,"Comedy,Music",7.1
909,1859,Ninotchka,"Comedy,Romance",7.3
910,18299,Love in the Afternoon,"Comedy,Drama,Romance",7.3
911,17281,Gigi,"Comedy,Music,Romance",6.1
912,64382,The Reluctant Debutante,"Comedy,Romance",6.6
