movieid,title,budget,revenue,profit,rating
6,Judgment Night,0.0,12136938.0,12136938.0,3.841763756945689
329,Jurassic Park,63000000.0,920100000.0,857100000.0,3.3444071212630164
10909,Kalifornia,9000000.0,2395231.0,-6604769.0,
507,Killing Zoe,1500000.0,418961.0,-1081039.0,3.522655577860625
34024,King of the Hill,0.0,0.0,0.0,
29918,Lassie,0.0,0.0,0.0,
9593,Last Action Hero,85000000.0,137298489.0,52298489.0,
42580,Life With Mikey,0.0,0.0,0.0,
22317,Lightning Jack,0.0,0.0,0.0,
1413,M. Butterfly,0.0,1499795.0,1499795.0,3.5582901554404147
12121,Made in America,22000000.0,0.0,-22000000.0,
2246,Malice,0.0,46405336.0,46405336.0,2.592857142857143
10502,The Man without a Face,0.0,24760338.0,24760338.0,
10440,Manhattan Murder Mystery,13500000.0,11285588.0,-2214412.0,
9516,Menace II Society,3500000.0,27900000.0,24400000.0,
2320,Executive Decision,55000000.0,121969216.0,66969216.0,3.111111111111111
5879,In the Realm of the Senses,0.0,0.0,0.0,2.4645962732919253
83718,What Happened Was...,0.0,0.0,0.0,
11971,Much Ado About Nothing,8000000.0,0.0,-8000000.0,
2625,Mr. Jones,0.0,0.0,0.0,2.952485380116959
31911,Mr. Wonderful,0.0,0.0,0.0,
788,Mrs. Doubtfire,25000000.0,441286195.0,416286195.0,2.8617094095099023
21450,Naked,0.0,0.0,0.0,
11231,The Next Karate Kid,12000000.0,15826984.0,3826984.0,
41588,The New Age,0.0,0.0,0.0,
10447,No Escape,20000000.0,15340000.0,-4660000.0,
31586,North,40000000.0,0.0,-40000000.0,
9300,Orlando,4000000.0,0.0,-4000000.0,
9559,A Perfect World,30000000.0,135130999.0,105130999.0,
9800,Philadelphia,26000000.0,206678440.0,180678440.0,
713,The Piano,7000000.0,116700000.0,109700000.0,3.4523809523809526
8291,Poetic Justice,14000000.0,27515786.0,13515786.0,3.6106382978723404
18133,The Program,0.0,23042200.0,23042200.0,
25557,The Puppet Masters,0.0,8638072.0,8638072.0,
22588,Radioland Murders,0.0,0.0,0.0,
10872,The Ref,11000000.0,11439193.0,439193.0,
1245,The Remains of the Day,11500000.0,23237911.0,11737911.0,3.960110240789092
11858,Renaissance Man,40000000.0,24332324.0,-15667676.0,
7007,Rising Sun,0.0,107198790.0,107198790.0,3.3123486682808716
10467,The Road to Wellville,0.0,0.0,0.0,
5550,RoboCop 3,22000000.0,10696210.0,-11303790.0,2.6083916083916083
8005,Robin Hood: Men in Tights,20000000.0,35739755.0,15739755.0,
2088,Romeo Is Bleeding,11500000.0,3275585.0,-8224415.0,2.5669096589429836
10412,Romper Stomper,0.0,0.0,0.0,
47889,Ruby in Paradise,800000.0,1001437.0,201437.0,
14534,Rudy,12000000.0,22750363.0,10750363.0,
56583,The Saint of Fort Washington,0.0,0.0,0.0,
41878,Savage Nights,0.0,0.0,0.0,
424,Schindler's List,22000000.0,321365567.0,299365567.0,2.707178841309824
35233,The Scout,0.0,0.0,0.0,
14291,Searching for Bobby Fischer,0.0,7266383.0,7266383.0,
103413,Second Best,0.0,0.0,0.0,3.5
11236,The Secret Garden,0.0,0.0,0.0,
11592,Serial Mom,13000000.0,7820688.0,-5179312.0,
8850,The Shadow,25000000.0,48063435.0,23063435.0,2.828125
10445,Shadowlands,22000000.0,0.0,-22000000.0,
695,Short Cuts,0.0,6110979.0,6110979.0,3.184031710079275
43535,A Simple Twist of Fate,0.0,0.0,0.0,
12519,Sirens,0.0,7770731.0,7770731.0,
23210,Six Degrees of Separation,0.0,0.0,0.0,
858,Sleepless in Seattle,21000000.0,227799884.0,206799884.0,4.339810758717364
867,Sliver,40000000.0,116300000.0,76300000.0,2.37887323943662
78,Blade Runner,28000000.0,33139618.0,5139618.0,3.1737089201877935
13203,Son in Law,0.0,36448200.0,36448200.0,
10442,So I Married an Axe Murderer,20000000.0,11585483.0,-8414517.0,
11074,Striking Distance,30.0,0.0,-30.0,
33367,Harem,0.0,0.0,0.0,
9607,Super Mario Bros.,48000000.0,20915465.0,-27084535.0,
17585,Surviving the Game,7400000.0,7690013.0,290013.0,
9057,Terminal Velocity,50000000.0,16478900.0,-33521100.0,
20967,Thirty Two Short Films About Glenn Gould,0.0,0.0,0.0,
10635,Threesome,0.0,0.0,0.0,
9479,The Nightmare Before Christmas,18000000.0,75634409.0,57634409.0,
10057,The Three Musketeers,30000000.0,53898845.0,23898845.0,
11969,Tombstone,25000000.0,56505065.0,31505065.0,
41590,Trial by Jury,0.0,0.0,0.0,
319,True Romance,12500000.0,12281551.0,-218449.0,3.754095331937431
26408,The War Room,0.0,0.0,0.0,
15139,The Pagemaster,27000000.0,13670688.0,-13329312.0,
161158,"Paris, France",0.0,0.0,0.0,
218473,"The Beans of Egypt, Maine",0.0,0.0,0.0,
85247,Killer,0.0,0.0,0.0,
11446,Welcome to the Dollhouse,0.0,0.0,0.0,
51980,Germinal,0.0,0.0,0.0,
24405,Chasers,0.0,1596687.0,1596687.0,
11655,Cronos,0.0,0.0,0.0,
11800,Naked in New York,0.0,0.0,0.0,
8223,Kika,0.0,0.0,0.0,
14587,Bhaji on the Beach,0.0,0.0,0.0,
31504,Little Big League,0.0,0.0,0.0,
41653,The Slingshot,0.0,0.0,0.0,
53185,Wide Eyed and Legless,0.0,0.0,0.0,
95743,Foreign Student,0.0,0.0,0.0,
23637,"Ciao, Professore!",0.0,0.0,0.0,
17600,Spanking the Monkey,200000.0,0.0,-200000.0,
10897,The Little Rascals,0.0,67308282.0,67308282.0,
349394,À la mode,0.0,0.0,0.0,
21352,Andre,0.0,0.0,0.0,
68806,The Escort,0.0,0.0,0.0,
37345,Princess Caraboo,0.0,3021629.0,3021629.0,
32562,The Celluloid Closet,0.0,0.0,0.0,3.7576687116564416
47507,Café au Lait,0.0,0.0,0.0,
25403,Dear Diary,0.0,0.0,0.0,
124304,I Don't Want to Talk About It,0.0,0.0,0.0,3.2
9066,The Brady Bunch Movie,0.0,0.0,0.0,
771,Home Alone,18000000.0,476684675.0,458684675.0,3.3832335329341316
251,Ghost,22000000.0,505000000.0,483000000.0,3.0348258706467663
812,Aladdin,28000000.0,504050219.0,476050219.0,2.4871794871794872
280,Terminator 2: Judgment Day,100000000.0,520000000.0,420000000.0,3.7178208505833648
581,Dances with Wolves,22000000.0,424208848.0,402208848.0,3.9857142857142858
80350,Tough and Deadly,0.0,0.0,0.0,1.8613707165109035
268,Batman,35000000.0,411348924.0,376348924.0,3.304666666666667
274,The Silence of the Lambs,19000000.0,272742922.0,253742922.0,2.8463665086887837
408,Snow White and the Seven Dwarfs,1488423.0,184925486.0,183437063.0,3.2330028328611897
10020,Beauty and the Beast,25000000.0,377350553.0,352350553.0,
10895,Pinocchio,2600000.0,84300000.0,81700000.0,
114,Pretty Woman,14000000.0,463000000.0,449000000.0,3.622047244094488
41043,Window to Paris,0.0,0.0,0.0,
576,The Wild Bunch,6244087.0,638641.0,-5605446.0,2.5
15477,Love and a .45,0.0,0.0,0.0,
59146,The Wooden Man's Bride,0.0,0.0,0.0,
124472,A Great Day in Harlem,0.0,0.0,0.0,2.75
30528,Bye Bye Love,0.0,0.0,0.0,
7300,One Fine Day,0.0,97529550.0,97529550.0,3.561627906976744
10824,Candyman: Farewell to the Flesh,0.0,13940383.0,13940383.0,
261246,Century,0.0,0.0,0.0,
275,Fargo,7000000.0,60611975.0,53611975.0,2.728395061728395
25059,Homeward Bound II: Lost in San Francisco,0.0,32709423.0,32709423.0,
11827,Heavy Metal,9300000.0,0.0,-9300000.0,
8766,Hellraiser: Bloodline,4000000.0,16675000.0,12675000.0,3.3076923076923075
23570,The Pallbearer,8000000.0,0.0,-8000000.0,
47333,Jane Eyre,0.0,0.0,0.0,
54850,Loaded,500000.0,0.0,-500000.0,
51242,Bread and Chocolate,0.0,0.0,0.0,
10112,The Aristocats,4000000.0,55675257.0,51675257.0,
4307,The Flower of My Secret,0.0,0.0,0.0,2.8934426229508197
46029,Two Much,0.0,0.0,0.0,
32308,Ed,0.0,0.0,0.0,
88893,Scream of Stone,0.0,0.0,0.0,
52873,My Favorite Season,0.0,0.0,0.0,
123505,A Modern Affair,0.0,0.0,0.0,
340210,Condition Red,0.0,0.0,0.0,
44281,Halfaouine: Boy of the Terraces,0.0,0.0,0.0,
28121,A Thin Line Between Love and Hate,0.0,0.0,0.0,
12520,The Last Supper,0.0,442965.0,442965.0,
1592,Primal Fear,30000000.0,102616183.0,72616183.0,2.3415934755332497
166901,Rude,0.0,0.0,0.0,
36447,Carried Away,0.0,0.0,0.0,
19042,All Dogs Go to Heaven 2,0.0,8620678.0,8620678.0,
38884,Land and Freedom,0.0,0.0,0.0,3.25
47449,Denise Calls Up,0.0,0.0,0.0,
36259,Theodore Rex,33500000.0,0.0,-33500000.0,
41852,A Family Thing,0.0,0.0,0.0,
40926,Frisk,0.0,0.0,0.0,
9099,Sgt. Bilko,0.0,0.0,0.0,
2021,Jack & Sarah,0.0,218626.0,218626.0,3.3004085898897757
61752,Girl 6,12000000.0,4939939.0,-7060061.0,
10988,Diabolique,0.0,0.0,0.0,
11479,"Little Indian, Big City",0.0,0.0,0.0,
398959,Roula,0.0,0.0,0.0,
287305,Peanuts – Die Bank zahlt alles,0.0,0.0,0.0,
339428,Happy Weekend,0.0,65335.0,65335.0,
12652,Nelly and Monsieur Arnaud,0.0,0.0,0.0,
10684,Courage Under Fire,46000000.0,100860818.0,54860818.0,
954,Mission: Impossible,80000000.0,457696359.0,377696359.0,3.988410348437266
68445,Cold Fever,0.0,0.0,0.0,
18989,Moll Flanders,0.0,0.0,0.0,
10801,The Superwife,0.0,0.0,0.0,
54285,"301, 302",0.0,0.0,0.0,
8840,DragonHeart,57000000.0,115267375.0,58267375.0,3.21875
278978,Und keiner weint mir nach,0.0,0.0,0.0,
124625,My Mother's Courage,0.0,0.0,0.0,0.5
11107,Eddie,0.0,0.0,0.0,
16417,Yankee Zulu,0.0,0.0,0.0,
70934,Billy's Holiday,0.0,0.0,0.0,
10363,Purple Noon,0.0,0.0,0.0,
161070,August,0.0,0.0,0.0,1.0
10539,James and the Giant Peach,38000000.0,28921264.0,-9078736.0,
10543,Fear,0.0,0.0,0.0,
18414,Kids in the Hall: Brain Candy,0.0,0.0,0.0,
47502,Faithful,13000000.0,9789900.0,-3210100.0,
11902,Underground,14000000.0,0.0,-14000000.0,
27098,All Things Fair,0.0,0.0,0.0,
25087,Bloodsport II,0.0,684351.0,684351.0,
5801,Pather Panchali,0.0,536364.0,536364.0,3.5671506352087112
896,The World of Apu,0.0,16000.0,16000.0,3.6857976653696496
3065,Mystery Science Theater 3000: The Movie,0.0,0.0,0.0,3.182926829268293
318177,Tarantella,0.0,0.0,0.0,
2300,Space Jam,80000000.0,250200000.0,170200000.0,3.854337476857974
8069,Barbarella,9000000.0,2500000.0,-6500000.0,3.125
288173,Hostile Intentions,0.0,0.0,0.0,
187851,They Bite,0.0,0.0,0.0,
27768,Some Folks Call It a Sling Blade,0.0,0.0,0.0,3.629496402877698
221917,The Run of the Country,0.0,0.0,0.0,
8072,Alphaville,220000.0,0.0,-220000.0,
35797,Coup de Torchon,0.0,0.0,0.0,
88030,Tigrero: A Film That Was Never Made,0.0,0.0,0.0,
185191,The Eye of Vichy,0.0,0.0,0.0,
83857,Windows,0.0,0.0,0.0,
33245,It's My Party,0.0,0.0,0.0,3.4545454545454546
124460,Country Life,0.0,0.0,0.0,
27281,Operation Dumbo Drop,0.0,0.0,0.0,
105045,The Promise,0.0,0.0,0.0,
40001,Mrs. Winterbourne,25000000.0,10070000.0,-14930000.0,
29621,Solo,0.0,0.0,0.0,
117730,Under The Domim Tree,0.0,0.0,0.0,
20762,The Substitute,0.0,0.0,0.0,
37144,True Crime,0.0,0.0,0.0,
48260,Butterfly Kiss,0.0,0.0,0.0,
12656,Feeling Minnesota,0.0,0.0,0.0,
38867,Delta of Venus,0.0,62949.0,62949.0,2.95
277270,To Cross the Rubicon,0.0,0.0,0.0,
25969,Angus,0.0,0.0,0.0,
44103,Priest Daens,0.0,0.0,0.0,
753,Faces,275000.0,0.0,-275000.0,3.2979127134724857
43634,Boys,0.0,0.0,0.0,
9103,The Quest,30000000.0,57400547.0,27400547.0,
90214,Cosi,0.0,0.0,0.0,
29649,Sunset Park,0.0,0.0,0.0,
10990,Mulholland Falls,0.0,0.0,0.0,
8866,The Truth About Cats & Dogs,0.0,0.0,0.0,3.1810344827586206
12233,Oliver & Company,31000000.0,74151346.0,43151346.0,
23449,Celtic Pride,0.0,0.0,0.0,
36355,Flipper,25530000.0,20080020.0,-5449980.0,
37667,Captives,0.0,0.0,0.0,
90148,Of Love and Shadows,0.0,0.0,0.0,
922,Dead Man,9000000.0,0.0,-9000000.0,4.200819672131147
11876,The Horseman on the Roof,35000000.0,15000000.0,-20000000.0,
52633,Switchblade Sisters,0.0,0.0,0.0,
62364,Mouth to Mouth,0.0,0.0,0.0,
11687,The Visitors,0.0,0.0,0.0,
9304,Multiplicity,45000000.0,0.0,-45000000.0,
73183,"The Haunted World of Edward D. Wood, Jr.",0.0,0.0,0.0,3.7264150943396226
131232,Two Friends,0.0,0.0,0.0,
9100,The Craft,15000000.0,24769466.0,9769466.0,
20759,The Great White Hype,0.0,0.0,0.0,
46063,Last Dance,0.0,5.0,5.0,
365371,War Stories Our Mother Never Told Us,0.0,0.0,0.0,
32513,Cold Comfort Farm,0.0,0.0,0.0,
40651,"Institute Benjamenta, or This Dream People Call Human Life",0.0,0.0,0.0,
36915,Heaven's Prisoners,25000000.0,0.0,-25000000.0,
40507,Original Gangstas,4800000.0,3014000.0,-1786000.0,
9802,The Rock,75000000.0,335062621.0,260062621.0,
25697,Getting Away with Murder,0.0,0.0,0.0,
21588,Cemetery Man,4000000.0,0.0,-4000000.0,
664,Twister,92000000.0,494471524.0,402471524.0,3.05
11867,Barb Wire,0.0,3793614.0,3793614.0,
47119,Le Garçu,0.0,0.0,0.0,
314352,Honeymoon,0.0,0.0,0.0,
9323,Ghost in the Shell,0.0,2287714.0,2287714.0,
10280,Thinner,0.0,0.0,0.0,
10535,Spy Hard,18000000.0,0.0,-18000000.0,
124613,Brothers in Trouble,0.0,0.0,0.0,
532,A Close Shave,0.0,0.0,0.0,3.0621278596051393
26744,Force of Evil,0.0,0.0,0.0,3.1866666666666665
16299,The Stupids,0.0,0.0,0.0,
10547,The Arrival,25000000.0,14048372.0,-10951628.0,
245268,The Man from Down Under,0.0,0.0,0.0,
935,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1800000.0,9440272.0,7640272.0,3.7443946188340806
55613,Careful,0.0,0.0,0.0,
215107,Vermont Is for Lovers,0.0,0.0,0.0,
41007,A Month by the Lake,0.0,0.0,0.0,
35645,Gold Diggers: The Secret of Bear Mountain,0.0,0.0,0.0,
110465,Kim,0.0,0.0,0.0,
255546,Carmen Miranda: Bananas Is My Business,0.0,0.0,0.0,
40751,Ashes of Time,0.0,0.0,0.0,
275096,The Jar,0.0,0.0,0.0,
85778,Maya Lin: A Strong Clear Vision,0.0,0.0,0.0,
11101,Stalingrad,0.0,0.0,0.0,
9826,The Phantom,45000000.0,17300889.0,-27699111.0,
9879,Striptease,50000000.0,113309743.0,63309743.0,
63564,The Last of the High Kings,0.0,0.0,0.0,
22621,Heavy,0.0,0.0,0.0,
7095,Jack,45000000.0,58620973.0,13620973.0,3.255656108597285
26890,I Shot Andy Warhol,0.0,1814290.0,1814290.0,
46732,The Grass Harp,0.0,0.0,0.0,
124633,Someone Else's America,0.0,0.0,0.0,3.0
202425,Life is Rosy,0.0,0.0,0.0,
196940,Quartier Mozart,0.0,0.0,0.0,
77771,Touki Bouki,0.0,0.0,0.0,
181083,God's Gift,0.0,0.0,0.0,
41225,Spirits of the Dead,0.0,0.0,0.0,
188589,Babyfever,0.0,0.0,0.0,
87190,Pharaoh's  Army,50.0,0.0,-50.0,
627,Trainspotting,4000000.0,16491080.0,12491080.0,3.5340733092410943
32872,Til There Was You,1000000.0,0.0,-1000000.0,
602,Independence Day,75000000.0,816969268.0,741969268.0,3.997191011235955
14553,Stealing Beauty,0.0,0.0,0.0,
9566,The Fan,55000000.0,18626419.0,-36373581.0,
10545,The Hunchback of Notre Dame,100000000.0,100138851.0,138851.0,
9894,The Cable Guy,47000000.0,102825796.0,55825796.0,
11543,Kingpin,27000000.0,25023434.0,-1976566.0,
9268,Eraser,100000000.0,242295562.0,142295562.0,
52059,The Gate of Heavenly Peace,0.0,0.0,0.0,
9327,The Nutty Professor,54000000.0,128769345.0,74769345.0,
123763,"I, the Worst of All",0.0,0.0,0.0,
81949,An Unforgettable Summer,0.0,65352.0,65352.0,2.4315068493150687
42005,A Hungarian Fairy Tale,0.0,0.0,0.0,
124306,My Life and Times With Antonin Artaud,0.0,0.0,0.0,2.5
183955,Midnight Dancers,0.0,0.0,0.0,
44535,Somebody to Love,0.0,0.0,0.0,
44495,A Very Natural Thing,0.0,0.0,0.0,
78285,The Old Lady Who Walked in the Sea,0.0,0.0,0.0,
11228,Daylight,80000000.0,159212469.0,79212469.0,
10779,The Frighteners,30000000.0,29359216.0,-640784.0,
26748,Lone Star,5000000.0,13269963.0,8269963.0,
38223,Harriet the Spy,12000000.0,0.0,-12000000.0,
9294,Phenomenon,32000000.0,152036382.0,120036382.0,
49963,Walking and Talking,0.0,0.0,0.0,
11363,She's the One,3500000.0,9482579.0,5982579.0,
1645,A Time to Kill,40000000.0,152266007.0,112266007.0,3.516589990241182
31546,American Buffalo,0.0,665450.0,665450.0,
77056,Rendezvous in Paris,0.0,0.0,0.0,
36344,Alaska,23000000.0,0.0,-23000000.0,
18550,Fled,25000000.0,17193231.0,-7806769.0,
11511,Kazaam,20000000.0,0.0,-20000000.0,
172198,Magic Hunter,0.0,0.0,0.0,
34170,Larger Than Life,30000000.0,0.0,-30000000.0,2.106382978723404
281085,A Boy Called Hate,0.0,0.0,0.0,
109478,Power 98,0.0,0.0,0.0,
124645,Two Deaths,0.0,0.0,0.0,2.25
12606,A Very Brady Sequel,0.0,0.0,0.0,
69895,Stefano Quantestorie,0.0,0.0,0.0,
35206,Death in the Garden,0.0,0.0,0.0,
151489,Hedd Wyn,0.0,0.0,0.0,3.0
4837,La Collectionneuse,0.0,0.0,0.0,2.8645833333333335
12632,Kaspar Hauser,0.0,0.0,0.0,
9098,Regular Guys,0.0,0.0,0.0,
282919,Diebinnen,0.0,0.0,0.0,
124614,The Convent,0.0,0.0,0.0,
18975,The Adventures of Pinocchio,0.0,0.0,0.0,
11962,Joe's Apartment,13000000.0,4619014.0,-8380986.0,
2925,The First Wives Club,26000000.0,116400000.0,90400000.0,4.012613521695258
28628,Stonewall,0.0,0.0,0.0,
3595,Ransom,80000000.0,309492681.0,229492681.0,2.246153846153846
9308,High School High,0.0,21302121.0,21302121.0,
92381,Phat Beach,0.0,0.0,0.0,
18555,Foxfire,0.0,258263.0,258263.0,
12123,Chain Reaction,50000000.0,60209334.0,10209334.0,
10830,Matilda,36000000.0,33459416.0,-2540584.0,
3573,Emma,6000000.0,22231658.0,16231658.0,1.4628571428571429
10546,The Crow: City of Angels,13000000.0,17917287.0,4917287.0,
18862,House Arrest,0.0,0.0,0.0,
31417,Eyes Without a Face,0.0,0.0,0.0,
9431,Bordello of Blood,15000000.0,5600000.0,-9400000.0,
124619,Lotto Land,0.0,0.0,0.0,0.5
297645,The Story of Xinghua,0.0,0.0,0.0,
48144,The Day the Sun Turned Cold,0.0,0.0,0.0,
46986,Flirt,0.0,0.0,0.0,
144982,The Big Squeeze,0.0,0.0,0.0,2.3461538461538463
47907,The Spitfire Grill,6000000.0,12643776.0,6643776.0,3.513157894736842
10061,Escape from L.A.,50000000.0,42277365.0,-7722635.0,
36266,Cyclo,0.0,0.0,0.0,
549,Basquiat,2962051.0,3011195.0,49144.0,3.892929292929293
10478,Tin Cup,45000000.0,53854588.0,8854588.0,
66634,Dingo,200000.0,300000.0,100000.0,
116690,The Ballad of Narayama,0.0,0.0,0.0,
213917,Every Other Weekend,0.0,0.0,0.0,
145925,Mille bolle blu,0.0,0.0,0.0,3.0
100914,Crows and Sparrows,0.0,0.0,0.0,
238,The Godfather,6000000.0,245066411.0,239066411.0,3.1641961231470925
159,Maybe... Maybe Not,0.0,0.0,0.0,3.414971521562246
11134,Police Story 3: Supercop,900000.0,20483423.0,19583423.0,
88224,Manny & Lo,500000.0,431326.0,-68674.0,3.25
132641,Wife,0.0,0.0,0.0,
42758,Small Faces,1850000.0,0.0,-1850000.0,
9303,Bound,4500000.0,7011317.0,2511317.0,
23945,Carpool,17000000.0,0.0,-17000000.0,
37820,Death in Brunswick,0.0,0.0,0.0,
22479,Kansas City,18000000.0,0.0,-18000000.0,
9054,Gone Fishin',53000000.0,0.0,-53000000.0,
241058,Lover's Knot,0.0,0.0,0.0,
11985,Vive L'Amour,0.0,0.0,0.0,
10232,Shadow of Angels,0.0,0.0,0.0,
59569,Killer: A Journal of Murder,0.0,0.0,0.0,
410921,Nothing to Lose,0.0,0.0,0.0,
38955,Project S,0.0,0.0,0.0,
110513,Girls Town,0.0,0.0,0.0,
114089,Bye-Bye,0.0,0.0,0.0,
11015,The Relic,60000000.0,33956608.0,-26043392.0,
9306,The Island of Dr. Moreau,40000000.0,49627779.0,9627779.0,
12559,First Kid,0.0,0.0,0.0,
58770,The Trigger Effect,8000000.0,0.0,-8000000.0,1.9
124851,Sweet Nothing,0.0,0.0,0.0,3.1666666666666665
3587,Bogus,32000000.0,0.0,-32000000.0,3.0738993710691824
10723,Bulletproof,25000000.0,22611954.0,-2388046.0,
56077,Talk of Angels,0.0,0.0,0.0,
19004,The Land Before Time III: The Time of the Great Giving,0.0,0.0,0.0,
101230,1-900,0.0,0.0,0.0,
253632,Baton Rouge,0.0,0.0,0.0,
10987,Halloween: The Curse of Michael Myers,5000000.0,15116634.0,10116634.0,
44705,Twelfth Night,0.0,0.0,0.0,
20318,Mother Night,0.0,0.0,0.0,
43596,Liebelei,0.0,0.0,0.0,
79782,Venice,0.0,0.0,0.0,
26933,Wild Reeds,0.0,0.0,0.0,3.0555555555555554
27854,For Whom the Bell Tolls,3000000.0,0.0,-3000000.0,
981,The Philadelphia Story,0.0,0.0,0.0,2.6400862068965516
872,Singin' in the Rain,2540800.0,7200000.0,4659200.0,3.4925373134328357
2769,An American in Paris,2723903.0,4500000.0,1776097.0,3.1363636363636362
13320,Funny Face,0.0,0.0,0.0,
164,Breakfast at Tiffany's,2500000.0,9500000.0,7000000.0,3.460884724340815
426,Vertigo,2479000.0,28000000.0,25521000.0,3.112452720395694
567,Rear Window,1000000.0,36764313.0,35764313.0,3.3720379146919433
3078,It Happened One Night,325000.0,4500000.0,4175000.0,3.524818401937046
13528,Gaslight,2068000.0,0.0,-2068000.0,
28288,The Gay Divorcee,520000.0,0.0,-520000.0,
213,North by Northwest,4000000.0,13275000.0,9275000.0,4.030478589420655
284,The Apartment,3000000.0,25000000.0,22000000.0,2.8
239,Some Like It Hot,2883848.0,25000000.0,22116152.0,3.091131734983243
4808,Charade,4000000.0,13474588.0,9474588.0,3.0989425981873113
289,Casablanca,878000.0,10462500.0,9584500.0,3.358924858924859
963,The Maltese Falcon,375000.0,1000000.0,625000.0,3.544894366197183
11113,My Fair Lady,17000000.0,72070731.0,55070731.0,
6620,Sabrina,2238813.0,10000000.0,7761187.0,3.789404132628544
804,Roman Holiday,1500000.0,12000000.0,10500000.0,3.0810293492131007
26531,The Little Princess,0.0,0.0,0.0,
909,Meet Me in St. Louis,0.0,0.0,0.0,4.024030628869339
630,The Wizard of Oz,2777000.0,33754967.0,30977967.0,3.350210970464135
770,Gone with the Wind,4000000.0,400176459.0,396176459.0,2.735294117647059
31044,My Favorite Year,0.0,0.0,0.0,
599,Sunset Boulevard,1752000.0,5000000.0,3248000.0,3.981740370898716
15,Citizen Kane,839727.0,23217674.0,22377947.0,2.72704
62,2001: A Space Odyssey,10500000.0,68700000.0,58200000.0,3.750324282255275
121357,Golden Earrings,0.0,0.0,0.0,
705,All About Eve,1400000.0,63463.0,-1336537.0,3.4988888888888887
22490,The Women,1688000.0,2270000.0,582000.0,
223,Rebecca,1288000.0,6000000.0,4712000.0,3.856592859331903
25670,Foreign Correspondent,0.0,0.0,0.0,
303,Notorious,2000000.0,24464742.0,22464742.0,3.040473145780051
4174,Spellbound,1500000.0,7000000.0,5500000.0,3.6906040268456377
8356,An Affair to Remember,0.0,0.0,0.0,
381,To Catch a Thief,2500000.0,8750000.0,6250000.0,3.4050666666666665
20758,Father of the Bride,0.0,0.0,0.0,
29376,The Band Wagon,0.0,0.0,0.0,
1859,Ninotchka,1365000.0,2279000.0,914000.0,3.632420091324201
18299,Love in the Afternoon,0.0,0.0,0.0,
17281,Gigi,0.0,0.0,0.0,
64382,The Reluctant Debutante,0.0,0.0,0.0,
10907,The Adventures of Robin Hood,2033000.0,3981000.0,1948000.0,
32093,The Mark of Zorro,0.0,0.0,0.0,
1939,Laura,1020000.0,2000000.0,980000.0,4.084093211752786
22292,The Ghost and Mrs. Muir,0.0,0.0,0.0,
3598,Lost Horizon,4000000.0,0.0,-4000000.0,3.407763259031514
3080,Top Hat,609000.0,3202000.0,2593000.0,2.5
198,To Be or Not to Be,0.0,0.0,0.0,3.416912738010386
13562,My Man Godfrey,0.0,0.0,0.0,
1712,Giant,5400000.0,35000000.0,29600000.0,
220,East of Eden,1.0,5.0,4.0,2.407166123778502
3529,The Thin Man,226408.0,1423000.0,1196592.0,3.361111111111111
3085,His Girl Friday,0.0,0.0,0.0,2.8
2897,Around the World in Eighty Days,6000000.0,42000000.0,36000000.0,3.5325
1585,It's a Wonderful Life,3180000.0,9644124.0,6464124.0,3.3271028037383177
